scale,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9
1.26,0.13051930245622453,0.032937869150439565,-0.1433066358928904,-0.26554716521691085,-0.16231945980365245,-0.05372114308840068,0.04889637572731706,-0.03709501902155226,-0.11609872032805671,-0.05792873644468638
1.28,0.1417297873208801,0.012026346115689323,-0.13266436435909817,-0.245029573143451,-0.1465251170275062,-0.07886745628120694,0.03198990226809168,-0.01135223053557401,-0.05947157956435653,-0.02787774653317214
1.3,0.15304812668586043,-0.010559688515276921,-0.11692089808527809,-0.22076878350933674,-0.12867022289813365,-0.09856000561515917,0.01578876969338282,0.010466395529697418,-0.008444707532625911,-0.0001412543859470386
1.32,0.16447482391739057,-0.034831829762611,-0.0956988896675234,-0.19258807914948797,-0.10867983830359883,-0.11118325643734964,0.0007941336618021713,0.027620870636059905,0.03510961145902758,0.024079542474995917
1.34,0.17601038598422647,-0.060801704719894656,-0.06861943320597809,-0.16031118760410323,-0.08647915046164559,-0.1150141245338271,-0.012428086757631941,0.03934434891818252,0.069157209122863,0.04355941906426948
1.36,0.18765532621885345,-0.08848096175072456,-0.035301815529555296,-0.12376166952792317,-0.06199336156835115,-0.10820601348391122,-0.023299485254850868,0.0446989359982622,0.09163008248722301,0.056995770032138654
1.38,0.19941016270387577,-0.11788124594677588,0.004635877795265948,-0.08276398761719675,-0.0351480208228913,-0.08879758743599066,-0.031107381289927294,0.0426207181882205,0.10035097251131946,0.06315734511690015
1.4,0.211275424396092,-0.1490141372038658,0.05157650840979218,-0.03714315989229846,-0.00586924679397874,-0.054670023387088845,-0.03499720277838812,0.03151417348778321,0.09339104101671408,0.06087082136810029
1.42,0.22325165679836148,-0.18189097446326694,0.10590024883631768,0.013270716513266128,0.02591411945587745,-0.003503808225374437,-0.03341696855263807,0.008747490352791059,0.06953768682819775,0.04942795042103573
1.44,0.2353391737048175,-0.21653391033822933,0.1678312537275997,0.0684101467089794,0.06019820986422844,0.06481612752639691,-0.011044537604726578,0.007307720970656223,0.027835772289786107,0.0039692627448478
1.46,0.24753879592191547,-0.25293856849844343,0.2380744221750305,0.12890638183190947,0.09721249504821444,0.1557405153135819,0.0030119436655764503,-0.02632504183620167,-0.043674291155664374,-0.039499247960562395
1.48,0.25985094808686265,-0.2911239752252607,0.3168697229545817,0.19471846395919057,0.13695698225993286,0.27050270927226994,0.024117201840105754,-0.07053771868699753,-0.14248907953451415,-0.09938638059252367
