scale,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9
1.02,0.0037649086935785552,0.1595748658026597,-0.013815516186539818,0.15591508173813004,0.05302644040462807,0.025193993263476204,-0.0469740822710148,-0.06050721594760418,0.1876053617213365,-0.03048549937294539
1.04,0.013737663174247735,0.1593454770741765,-0.03593375871494439,0.14751823330886343,0.08099152902919528,0.04626752995545882,-0.049900689900867164,-0.048265672148828764,0.16172919022676707,-0.0011304561877423167
1.06,0.02381609050170889,0.1575230877211702,-0.05744109765892403,0.13419618001761477,0.10294470902371439,0.06677210888937427,-0.04894570661655597,-0.03192864463749797,0.12747066021233372,0.008502327645225204
1.08,0.03400045136382386,0.1540726783405381,-0.07796897585557368,0.11626090171531117,0.11844192561339853,0.08506177155779941,-0.04516449440762295,-0.013889476442043386,0.0826894686546865,0.024001109943245343
1.1,0.04429103482595983,0.14895938716574098,-0.09714777629832767,0.09412683899225589,0.1272876733166509,0.09983157130570416,-0.038468842786230244,0.004647239802508155,0.033328936495532716,0.03418850522152289
1.12,0.054688148181846565,0.14214823186322112,-0.11460430149485511,0.06832986741818106,0.1294351109131247,0.10990839970427811,-0.028736488705942018,0.022412418657849764,-0.016791586798287402,0.036656050008685645
1.14,0.0651921171429301,0.13360412392147386,-0.12996180371422505,0.03952860495477695,0.12499954894872685,0.11430037297610322,-0.015947244533742362,0.03819659504898629,-0.06422519519182049,0.0314862363103318
1.16,0.07580328693939808,0.12329187024603601,-0.1428400250630855,0.008505393126853646,0.11427413016863143,0.11225447301463003,-0.0002217308008916366,0.050824267386480965,-0.10549340288421388,0.019819034251674243
1.18,0.0865220232995279,0.11117618555972852,-0.15285534460522038,-0.023833030870021664,0.09775444775872116,0.10335455121347696,0.01804514003054838,0.05929626951611128,-0.1374482931785239,0.003244190946469813
1.2,0.0973487107216459,0.09722164343025627,-0.15962028781234566,-0.056453575735106544,0.07612893132673902,0.0874819442169807,0.03863363840564664,0.06312136134716734,-0.1589505794482104,-0.01412065419148082
1.22,0.10828375490560554,0.08139267402333765,-0.16274368116925897,-0.08819454895608929,0.05028763667652007,0.06484807421611462,0.061114927762959695,0.0615487448703054,-0.1670539784213157,-0.029366000845235826
1.24,0.11932758363614947,0.06365356558386338,-0.1618307864348957,-0.1177648463816544,0.021345695538843513,0.03609148339583316,0.08473266677811007,0.05362985361234554,-0.15790641345119608,-0.039041649712034096
1.26,0.13048064297381115,0.043968508809871645,-0.1564832083504824,-0.14374510475668031,-0.009322796955809334,0.002419243746266486,0.10883869691755775,0.03994941604823196,-0.1316458824669272,-0.04375818723643288
1.28,0.14174340221335488,0.022301512727664827,-0.1462987250812777,-0.16458260010485162,-0.040108414759088,-0.034481354465909726,0.13239323549288426,0.020837098789274783,-0.08812081216824219,-0.04133374131042711
1.3,0.1531163504508499,-0.0013835530078673435,-0.13087130420082027,-0.17859179389424204,-0.06913472434753809,-0.07231234836437861,0.15435335749828677,-0.002410542004991148,-0.029084772118541616,-0.03437042752852107
1.32,0.1646000026665952,-0.02712298375339258,-0.10979106727534714,-0.18395273119404754,-0.09424581701040623,-0.10810668883803892,0.1733939114998776,-0.027833410853674592,0.03984592249800517,-0.0205244479673362
1.34,0.17619489509626698,-0.05495327845991815,-0.08264412872368603,-0.17870773353838462,-0.11302057945940054,-0.13828249758347022,0.18788424262568604,-0.05337987202733624,0.11337843543995849,-8.016943593927572e-05
1.36,0.18790567653708584,-0.08482999965698543,-0.04938156530946585,-0.15807399069624317,-0.11748432245963662,-0.11642505575250973,-0.6501987520631722,0.004135627296451186,0.016466864057077167,-0.1224556874234371
1.38,0.19972454863306235,-0.11695753973428027,-0.008822616741382827,-0.12528910058007298,-0.11590004248733203,-0.12619127589940682,-0.5859583181437568,-0.0032944178006815428,-0.034110971724900706,0.15352555670802506
1.4,0.2116527252793182,-0.15135711014978018,0.03939587329220894,-0.07768212141332528,-0.10264438748631997,-0.1478854850402916,0.18487849159680772,-0.09728605981269123,0.26539990961618576,0.06957538478963596
1.42,0.2236984093360813,-0.18791963556536956,0.09502906715199261,-0.007653737497079147,-0.06583942984929911,-0.10426389457182444,0.16077427785145004,-0.08545709814544042,0.2454152585958121,0.07521761264403105
1.44,0.23585836971695742,-0.2267584567423406,0.15885935497902778,0.08487093304600461,-0.005995185805857905,-0.02507951146735668,0.12064351717183572,-0.05017700564960659,0.1570497247172587,0.05599741643417176
1.46,0.24813328787700972,-0.2679113177481404,0.23132541662737355,0.20270210538169608,0.08121521243331574,0.09840506408030715,0.06137982427552058,0.016368882087707926,-0.025941411168174645,-0.002222910496159955
1.48,0.2605238708272478,-0.3114162035520483,0.3128702690512682,0.34879803597011305,0.20046967316485084,0.2759617255473385,-0.020429106362004342,0.12323098799636406,-0.33469697363879214,-0.11698062444118036
